candidate_identity_key,artist_display_name,title,year,membership_count,archetype_ids,import_classes,resolution_status,selected_source,confidence,match_score,track_count,catalog_artist_name,catalog_collection_name,catalog_release_date,apple_collection_id,musicbrainz_release_group_id,musicbrainz_release_id,catalog_url,warnings
album|ed sheeran|x,Ed Sheeran,x,2014,1,092,core_graph_album,resolved,musicbrainz_ws2,medium,92,12,Ed Sheeran,Don’t (X Ambassadors remix),2014-10-17,858518077,92f14aa2-3acc-4125-936f-865546b1a180,c1ee45e1-6390-4241-b041-cb1f40bdec4d,https://musicbrainz.org/release/c1ee45e1-6390-4241-b041-cb1f40bdec4d,
album|eddie cochran|eddie cochran sings to you,Eddie Cochran,Eddie Cochran Sings to You,1957,1,002,core_graph_album,resolved,apple_itunes_search_api,medium,100,12,Eddie Cochran,Singin' To My Baby,1957-11-01,1443405815,,,https://music.apple.com/us/album/singin-to-my-baby/1443405815?uo=4,manual_apple_override;manual_apple_override_confidence_medium;manual_apple_override_title_differs_from_seed
album|eddie palmieri|azucar pa ti,Eddie Palmieri,Azucar Pa' Ti,1965,1,096,core_graph_album,resolved,musicbrainz_ws2,high,109,7,Eddie Palmieri,Azúcar pa' ti,1965,1464263018,e9385ca3-701f-39bc-873e-685832905724,cda3a01b-8cb8-48e5-8d93-b269861a38bf,https://musicbrainz.org/release/cda3a01b-8cb8-48e5-8d93-b269861a38bf,
album|editors|back room,Editors,The Back Room,2005,1,080,core_graph_album,resolved,musicbrainz_ws2,high,109,17,Editors,The Back Room,2005-07-25,1378459935,afcf1710-40aa-3614-85e4-ab2cf12a7a5a,30ab657f-d601-4cef-9a27-7a92c4d16a0c,https://musicbrainz.org/release/30ab657f-d601-4cef-9a27-7a92c4d16a0c,
album|eevee|seeds,eevee,Seeds,2017,1,120,core_graph_album,resolved,musicbrainz_ws2,high,104,13,eevee,seeds,2017-03-07,,791d1584-374a-482a-9e03-4e452b7e4d48,42f673ec-60b1-42ce-8907-15a08376ee22,https://musicbrainz.org/release/42f673ec-60b1-42ce-8907-15a08376ee22,
album|el gran combo de puerto rico|aqui no se sienta nadie,El Gran Combo de Puerto Rico,Aqui No Se Sienta Nadie,1979,1,096,core_graph_album,resolved,musicbrainz_ws2,high,109,8,El Gran Combo,¡Aquí no se sienta nadie!,1979,280795281,5fb58c66-4936-3946-8495-f5b3afaa421d,3072752e-3aca-41c7-82ec-a38dfc1a98cf,https://musicbrainz.org/release/3072752e-3aca-41c7-82ec-a38dfc1a98cf,
album|el p|fantastic damage,El-P,Fantastic Damage,2002,1,051,core_graph_album,resolved,musicbrainz_ws2,high,109,16,El‐P,Fantastic Damage,2002-05-14,1510478926,844b149a-80dc-34b2-beaf-021f56fe0459,0351db35-0a3b-4268-96c4-a5c9549bf571,https://musicbrainz.org/release/0351db35-0a3b-4268-96c4-a5c9549bf571,
album|elastica|elastica,Elastica,Elastica,1995,1,074,core_graph_album,resolved,musicbrainz_ws2,high,109,16,Elastica,Elastica,1995-03-14,1443993070,f1cbf448-c205-3642-a4c5-6042989d8ed4,3eaf44f1-b18f-448e-854f-6f583c8ffbaa,https://musicbrainz.org/release/3eaf44f1-b18f-448e-854f-6f583c8ffbaa,
album|electric light orchestra|out of the blue,Electric Light Orchestra,Out of the Blue,1977,1,018,core_graph_album,resolved,musicbrainz_ws2,high,109,17,Electric Light Orchestra,Out of the Blue,1977-11-05,1054525002,a720436f-9c8e-439a-a147-18e83441edab,36937960-f0bb-442f-abe8-bf3bd19ccc4c,https://musicbrainz.org/release/36937960-f0bb-442f-abe8-bf3bd19ccc4c,
album|electric prunes|electric prunes,The Electric Prunes,The Electric Prunes,1967,1,011,core_graph_album,resolved,musicbrainz_ws2,high,109,12,The Electric Prunes,The Electric Prunes,1967,655574615,01c812fa-3d8d-4a18-ac9b-b274d4b23952,7d3ff048-1880-483f-95ab-75f9ee257ca4,https://musicbrainz.org/release/7d3ff048-1880-483f-95ab-75f9ee257ca4,
album|electric wizard|come my fanatics,Electric Wizard,Come My Fanatics...,1997,1,064,core_graph_album,resolved,musicbrainz_ws2,high,109,8,Electric Wizard,Come My Fanatics…,1997-01,965386233,3443d8ea-6d7d-3d9e-b613-f9df853438c4,2e5fbf51-b419-4e34-bdd8-2afc65fd9dd3,https://musicbrainz.org/release/2e5fbf51-b419-4e34-bdd8-2afc65fd9dd3,
album|electric wizard|dopethrone,Electric Wizard,Dopethrone,2000,1,064,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Electric Wizard,Dopethrone,2000,965381927,5ebf4f0a-61ba-3829-9d0c-0a0e5ad8897e,ffa960e6-503f-3a2c-a57a-801298cfdecf,https://musicbrainz.org/release/ffa960e6-503f-3a2c-a57a-801298cfdecf,
album|elevation worship and maverick city music|old church basement,Elevation Worship and Maverick City Music,Old Church Basement,2021,1,110,context_candidate,resolved,musicbrainz_ws2,high,109,13,Elevation Worship & Maverick City Music,Old Church Basement,2021,1557087895,7af928dc-0f9e-4ab1-ac1b-963e0f9f397c,3a569a80-bfa6-4343-bd75-00e6de89414e,https://musicbrainz.org/release/3a569a80-bfa6-4343-bd75-00e6de89414e,
album|ella fitzgerald and louis armstrong|ella and louis,Ella Fitzgerald and Louis Armstrong,Ella and Louis,1956,1,100,core_graph_album,resolved,musicbrainz_ws2,high,101,11,Ella Fitzgerald & Louis Armstrong,Ella and Louis,,1469584174,8edf2ffa-8ed0-3950-ae84-9ef4d078e3f2,680b09f6-1ac1-454b-a4f9-4a0c3f0d5f6d,https://musicbrainz.org/release/680b09f6-1ac1-454b-a4f9-4a0c3f0d5f6d,
album|ella fitzgerald|ella fitzgerald sings the cole porter song book,Ella Fitzgerald,Ella Fitzgerald Sings the Cole Porter Song Book,1956,1,100,core_graph_album,resolved,musicbrainz_ws2,high,109,32,Ella Fitzgerald,Ella Fitzgerald Sings the Cole Porter Song Book,1956,1443089499,dcc0d723-e27f-36e8-8438-dbbde7eb9a67,617fe930-78f2-4b41-9e7d-db0a5f4f6023,https://musicbrainz.org/release/617fe930-78f2-4b41-9e7d-db0a5f4f6023,
album|elton john|captain fantastic and the brown dirt cowboy,Elton John,Captain Fantastic and the Brown Dirt Cowboy,1975,1,025,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Elton John,Captain Fantastic and the Brown Dirt Cowboy,1975-05-19,1440810893,31edc094-37e7-3b02-b79b-f8442cc3fbdb,24994796-7316-4406-97f6-f79ce9060a52,https://musicbrainz.org/release/24994796-7316-4406-97f6-f79ce9060a52,
album|elton john|goodbye yellow brick road,Elton John,Goodbye Yellow Brick Road,1973,3,016;022;025,core_graph_album,resolved,musicbrainz_ws2,high,109,17,Elton John,Goodbye Yellow Brick Road,1973,1440863013,80df0f1b-4ce7-348a-aa1b-0d31ebff111a,111c508a-31db-4094-b678-8bb4b188d4bd,https://musicbrainz.org/release/111c508a-31db-4094-b678-8bb4b188d4bd,
album|elton john|honky chateau,Elton John,Honky Chateau,1972,1,025,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Elton John,Honky Château,1972-05-26,1440910513,e17f2d6e-7849-37f9-a6d8-cda4d59cea28,5a9a59d6-6490-4735-bd48-19d7fb38ff06,https://musicbrainz.org/release/5a9a59d6-6490-4735-bd48-19d7fb38ff06,
album|elton john|madman across the water,Elton John,Madman Across the Water,1971,1,025,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Elton John,Madman Across the Water,1971-11-15,1440643462,9c371adb-37de-308c-88ea-8e52248ab1a1,de5f2719-8e9c-420f-967f-a1a940b6efa9,https://musicbrainz.org/release/de5f2719-8e9c-420f-967f-a1a940b6efa9,
album|elvis costello|my aim is true,Elvis Costello,My Aim Is True,1977,1,057,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Elvis Costello,My Aim Is True,1977-11-01,1440840988,c7a4740f-2729-3895-8498-08c521886a95,2733ee56-cda6-3cd1-9cb4-38dd64e403f0,https://musicbrainz.org/release/2733ee56-cda6-3cd1-9cb4-38dd64e403f0,
album|elvis presley|elvis,Elvis Presley,Elvis,1956,1,001,core_graph_album,resolved,musicbrainz_ws2,high,107,12,Elvis Presley,Elvis,1956-10-19,671019853,79dabce4-71c2-34ce-9d5d-83f9442fb325,b699b9da-adc3-49e2-9473-58bf54ffdbed,https://musicbrainz.org/release/b699b9da-adc3-49e2-9473-58bf54ffdbed,
album|elvis presley|elvis christmas album,Elvis Presley,Elvis' Christmas Album,1957,1,112,context_candidate,resolved,musicbrainz_ws2,high,109,12,Elvis Presley,Elvis’ Christmas Album,1957-10-15,676288305,626a3486-a3ef-3cf6-bdda-11c55b529509,90673f6b-8306-4663-93d9-eb2c40c4356e,https://musicbrainz.org/release/90673f6b-8306-4663-93d9-eb2c40c4356e,
album|elvis presley|elvis presley,Elvis Presley,Elvis Presley,1956,1,001,core_graph_album,resolved,musicbrainz_ws2,high,101,12,Elvis Presley,Elvis Presley,,671019373,a71054f1-f3c4-4ccc-b34a-897b4183a5fe,1fa48549-de90-4319-b77f-7712939e305a,https://musicbrainz.org/release/1fa48549-de90-4319-b77f-7712939e305a,
album|emerson lake and palmer|brain salad surgery,"Emerson, Lake & Palmer",Brain Salad Surgery,1973,1,018,core_graph_album,resolved,musicbrainz_ws2,high,109,8,"Emerson, Lake & Palmer",Brain Salad Surgery,1973-12,1528518952,94e2aefb-d3f8-37bd-8412-130b158ab40b,1da08cf0-bae5-4bd3-a535-9e9ccafbb0f7,https://musicbrainz.org/release/1da08cf0-bae5-4bd3-a535-9e9ccafbb0f7,
album|eminem|eminem show,Eminem,The Eminem Show,2002,1,050,core_graph_album,resolved,musicbrainz_ws2,high,109,20,Eminem,The Eminem Show,2002-05-28,1440903530,e9585ed4-d148-3711-bbee-55a97b58325a,5c3da192-e366-4b55-8174-85e20f900dbb,https://musicbrainz.org/release/5c3da192-e366-4b55-8174-85e20f900dbb,
album|eminem|marshall mathers lp,Eminem,The Marshall Mathers LP,2000,1,050,core_graph_album,resolved,musicbrainz_ws2,high,109,18,Eminem,The Marshall Mathers LP,2000-05-23,1440866782,b0fa91c8-0996-38f1-ab84-797f58d7c4eb,156a7344-89e1-49fb-b3d3-9525c1ee5a5f,https://musicbrainz.org/release/156a7344-89e1-49fb-b3d3-9525c1ee5a5f,
album|emmylou harris|pieces of the sky,Emmylou Harris,Pieces of the Sky,1975,2,027;032,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Emmylou Harris,Pieces of the Sky,1975-02-07,5559908,f735c43b-aa59-3855-8f4b-fa2cd6af7bbd,9b329544-6718-48eb-9740-1d30c90bae9d,https://musicbrainz.org/release/9b329544-6718-48eb-9740-1d30c90bae9d,
album|emmylou harris|wrecking ball,Emmylou Harris,Wrecking Ball,1995,1,027,boundary_candidate,resolved,musicbrainz_ws2,high,109,12,Emmylou Harris,Wrecking Ball,1995-09-26,849478125,50bf0710-3c1f-3e96-aca7-21c8fd3c4930,5356227c-f489-4dd8-aeee-621866b1882c,https://musicbrainz.org/release/5356227c-f489-4dd8-aeee-621866b1882c,
album|emperor|in the nightside eclipse,Emperor,In the Nightside Eclipse,1994,1,068,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Emperor,In the Nightside Eclipse,1995,1670679463,e8170089-f81a-3103-bb22-e6f43c4fcaf9,0f621938-c5e8-32a3-9e2c-cfe5eb40419a,https://musicbrainz.org/release/0f621938-c5e8-32a3-9e2c-cfe5eb40419a,
album|english teacher|this could be texas,English Teacher,This Could Be Texas,2024,1,115,core_graph_album,resolved,musicbrainz_ws2,high,109,13,English Teacher,This Could Be Texas,2024-04-12,1731134627,6a6b9cb9-92c1-45ff-b4ed-940887fc04ca,2fc3945e-8d3a-4f5c-ba9c-6673b2104cf1,https://musicbrainz.org/release/2fc3945e-8d3a-4f5c-ba9c-6673b2104cf1,
album|enrique iglesias|escape,Enrique Iglesias,Escape,2001,1,094,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Enrique Iglesias,Escape,2001-10-30,1440913930,43fd822c-5f5c-36fd-a401-ae92aeea1d45,e604d9a7-030b-422b-8b5e-0b4a65554bf4,https://musicbrainz.org/release/e604d9a7-030b-422b-8b5e-0b4a65554bf4,
album|entombed|left hand path,Entombed,Left Hand Path,1990,1,068,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Entombed,Left Hand Path,1990,362543320,3f5ce50c-78a7-30f8-8a03-34b3d7aea9b9,d53b9396-21f0-4af6-b386-361c2a14eb89,https://musicbrainz.org/release/d53b9396-21f0-4af6-b386-361c2a14eb89,
album|enya|watermark,Enya,Watermark,1988,1,103,false_nearby_candidate,resolved,musicbrainz_ws2,high,109,12,Enya,Watermark,1988,62446480,a2cb6793-9f04-35d9-8cb8-03c6fa7ae240,b703cc2f-5062-45c3-886a-b0127e987690,https://musicbrainz.org/release/b703cc2f-5062-45c3-886a-b0127e987690,
album|erasure|innocents,Erasure,The Innocents,1988,1,058,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Erasure,The Innocents,1988-05-24,332852548,7739a5e3-4616-3e08-a8d5-d1da69e86da5,729e5c2a-5f8a-4c09-9011-6972c57709dd,https://musicbrainz.org/release/729e5c2a-5f8a-4c09-9011-6972c57709dd,
album|eric b and rakim|follow the leader,Eric B. & Rakim,Follow the Leader,1988,1,046,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Eric B. & Rakim,Follow the Leader,1988-07-26,1442940211,aa42599e-6745-329b-8ef1-0cb53e48f445,3bb39798-b69a-3752-ba5b-5df273b3e7b3,https://musicbrainz.org/release/3bb39798-b69a-3752-ba5b-5df273b3e7b3,
album|eric b and rakim|paid in full,Eric B. & Rakim,Paid in Full,1987,1,046,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Eric B. & Rakim,Paid in Full,1987-07-07,1440841577,e124668d-731c-3d2f-bd38-facf91df5e27,a9a29f09-a77a-4d2a-b1cc-e4d7c3458848,https://musicbrainz.org/release/a9a29f09-a77a-4d2a-b1cc-e4d7c3458848,
album|eric church|chief,Eric Church,Chief,2011,1,035,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Eric Church,Chief,2011-07-26,721280109,979e5e4d-0c1d-46c0-9fda-fa9b6fce89a6,114dc1d5-a25d-4893-abaa-a405282128c2,https://musicbrainz.org/release/114dc1d5-a25d-4893-abaa-a405282128c2,
album|ericdoa|things with wings,ericdoa,Things with Wings,2022,1,119,core_graph_album,resolved,musicbrainz_ws2,high,109,15,ericdoa,things with wings,2022-05-20,1620071102,b0c308e1-2290-4d0e-82c9-94e5c6899b4b,74837ef8-9396-40c9-b48b-009fb9175ee8,https://musicbrainz.org/release/74837ef8-9396-40c9-b48b-009fb9175ee8,
album|erykah badu|baduizm,Erykah Badu,Baduizm,1997,1,043,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Erykah Badu,Baduizm,1997-02-11,1440837269,45536412-c62c-34fc-9524-0bac1d2542c1,92c85c68-e8e4-3c39-bf4e-dd9e7339427c,https://musicbrainz.org/release/92c85c68-e8e4-3c39-bf4e-dd9e7339427c,
album|erykah badu|mama s gun,Erykah Badu,Mama's Gun,2000,1,043,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Erykah Badu,Mama's Gun,2000-11-21,1440755899,25bdfd28-72ca-3d1f-88fc-dcf67df91720,b6b5b654-5c60-4520-b099-4a50d33e2bd0,https://musicbrainz.org/release/b6b5b654-5c60-4520-b099-4a50d33e2bd0,
album|esg|come away with esg,ESG,Come Away with ESG,1983,1,054,core_graph_album,resolved,musicbrainz_ws2,high,109,11,ESG,Come Away With ESG,1983,1668437008,56f22288-1033-3f71-8eed-026e8aeabb01,de4b2bc4-83ba-41eb-9c14-ce1231a5fbbb,https://musicbrainz.org/release/de4b2bc4-83ba-41eb-9c14-ce1231a5fbbb,
album|eslabon armado|nostalgia,Eslabon Armado,Nostalgia,2022,1,095,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Eslabon Armado,NOSTALGIA,2022-05-06,1622074671,ad8f67ee-2b12-4488-8f23-f9f8578f1bde,e43859fe-62d3-4154-893c-0f612d40b880,https://musicbrainz.org/release/e43859fe-62d3-4154-893c-0f612d40b880,
album|ethel cain|perverts,Ethel Cain,Perverts,2025,1,116,core_graph_album,resolved,musicbrainz_ws2,high,104,9,Ethel Cain,Perverts,2025-01-08,1781666357,49ce4101-6d38-4718-9ecb-cc29a759b541,b46c959a-8474-47bf-80f9-df75a8435598,https://musicbrainz.org/release/b46c959a-8474-47bf-80f9-df75a8435598,
album|ethel cain|preacher s daughter,Ethel Cain,Preacher's Daughter,2022,1,116,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Ethel Cain,Preacher’s Daughter,2022-05-12,1619405400,5413753c-9404-4cb7-af0c-f3957a91487d,02e76b0a-b9c6-4f28-97cd-f09e93c5490c,https://musicbrainz.org/release/02e76b0a-b9c6-4f28-97cd-f09e93c5490c,
album|etta james|at last,Etta James,At Last!,1960,1,006,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Etta James,At Last!,1960-11-15,1440838775,56933d06-34a0-3a49-8e42-7c39f8c356dd,647d23bd-5be0-4361-bcd0-94994667c4cf,https://musicbrainz.org/release/647d23bd-5be0-4361-bcd0-94994667c4cf,
album|etta james|tell mama,Etta James,Tell Mama,1968,1,038,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Etta James,Tell Mama,1968-01,1371791759,8cadf19c-1f50-3c59-ab78-79145f7339d3,eef6d2cd-a0b2-4ff9-a415-0e45b08e4732,https://musicbrainz.org/release/eef6d2cd-a0b2-4ff9-a415-0e45b08e4732,
album|eurythmics|sweet dreams are made of this,Eurythmics,Sweet Dreams (Are Made of This),1983,1,058,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Eurythmics,Sweet Dreams (Are Made of This),1983,255965840,b969f851-b5cf-3a3f-9bfe-1280eb271406,14c905c0-a496-330c-876c-dae411d3450f,https://musicbrainz.org/release/14c905c0-a496-330c-876c-dae411d3450f,
album|evanescence|fallen,Evanescence,Fallen,2003,1,066,boundary_candidate,resolved,musicbrainz_ws2,high,109,12,Evanescence,Fallen,2003-03-04,1440665838,2187d248-1a3b-35d0-a4ec-bead586ff547,9cb25ce1-bc4f-40b4-bf8c-9f06e2162e8b,https://musicbrainz.org/release/9cb25ce1-bc4f-40b4-bf8c-9f06e2162e8b,
album|exo|war,EXO,The War,2017,1,098,core_graph_album,resolved,musicbrainz_ws2,high,109,9,EXO,THE WAR,2017-07-18,1260294767,3ab770b9-a714-4688-8d41-551e05a00e10,5a054234-bea3-4af6-868c-902078e16871,https://musicbrainz.org/release/5a054234-bea3-4af6-868c-902078e16871,
album|exodus|bonded by blood,Exodus,Bonded by Blood,1985,1,062,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Exodus,Bonded by Blood,1986,1004701980,08e23bf4-ab01-3d24-9a71-bfcbc1567fe3,dd9b4989-bd9d-4ce6-8b3d-026c3475c376,https://musicbrainz.org/release/dd9b4989-bd9d-4ce6-8b3d-026c3475c376,
album|faint|danse macabre,The Faint,Danse Macabre,2001,1,080,core_graph_album,resolved,musicbrainz_ws2,high,109,9,The Faint,Danse Macabre,2001-08-21,6939355,85e75a49-d94f-3aa1-9283-fd5d199fbd3c,49ec1f58-4f09-4e70-8ff6-0609a3b4a179,https://musicbrainz.org/release/49ec1f58-4f09-4e70-8ff6-0609a3b4a179,
album|faith hill|breathe,Faith Hill,Breathe,1999,1,033,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Faith Hill,Breathe,1999-11-09,321981503,a2d6da6c-2b17-37b7-8957-7cb2956325ca,68fbc4d5-99db-4a32-b395-663d6780ee82,https://musicbrainz.org/release/68fbc4d5-99db-4a32-b395-663d6780ee82,
album|faith no more|angel dust,Faith No More,Angel Dust,1992,1,066,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Faith No More,Angel Dust,1992-06-12,184672979,503e5b85-df2a-365a-82e4-32ca30538d8d,71deb7c9-22b4-401c-ad68-e35064af6f09,https://musicbrainz.org/release/71deb7c9-22b4-401c-ad68-e35064af6f09,
album|faith no more|real thing,Faith No More,The Real Thing,1989,1,066,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Faith No More,The Real Thing,1989-06-20,83386606,1ba7c980-4882-31fb-9918-12791f59d303,2694c799-4431-40da-9af8-ff44fdc3461f,https://musicbrainz.org/release/2694c799-4431-40da-9af8-ff44fdc3461f,
album|fall out boy|from under the cork tree,Fall Out Boy,From Under the Cork Tree,2005,1,077,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Fall Out Boy,From Under the Cork Tree,2005-05-03,1440748840,e848562f-a802-355c-a52c-90ba6aaa91d1,0fe68756-b05e-43da-a702-b450e897e5d6,https://musicbrainz.org/release/0fe68756-b05e-43da-a702-b450e897e5d6,
album|fall out boy|take this to your grave,Fall Out Boy,Take This to Your Grave,2003,1,077,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Fall Out Boy,Take This to Your Grave,2003-05-06,76160059,35c38964-b632-33d2-a30d-59fea09c989d,c044f797-add8-4267-9ae1-acda80e88985,https://musicbrainz.org/release/c044f797-add8-4267-9ae1-acda80e88985,
album|fall|hex enduction hour,The Fall,Hex Enduction Hour,1982,1,056,core_graph_album,resolved,musicbrainz_ws2,high,109,20,The Fall,Hex Enduction Hour,1982-03-08,1564714288,71d6b717-75e8-373c-a482-32c58c241b35,114855e0-b472-4f52-a460-6de1b2e2506a,https://musicbrainz.org/release/114855e0-b472-4f52-a460-6de1b2e2506a,
album|falling in reverse|coming home,Falling in Reverse,Coming Home,2017,1,118,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Falling in Reverse,Coming Home,2017-04-17,1485065540,ca301966-5bf8-457c-a2e9-81ee47e5a564,734e5e8b-eab7-445e-b2c3-5ce8ab084fcc,https://musicbrainz.org/release/734e5e8b-eab7-445e-b2c3-5ce8ab084fcc,
album|falling in reverse|popular monster,Falling in Reverse,Popular Monster,2024,1,118,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Falling in Reverse,Popular Monster,2024-08-16,1741617063,d14f7547-2dcf-4c74-800e-614723b2352b,a1465102-4b9c-4a4d-a85b-75d5582324f6,https://musicbrainz.org/release/a1465102-4b9c-4a4d-a85b-75d5582324f6,
album|fania all stars|live at the cheetah vol 1,Fania All-Stars,"Live at the Cheetah, Vol. 1",1972,1,096,core_graph_album,resolved,musicbrainz_ws2,high,109,4,Fania All-Stars,"Live at the Cheetah, Vol. 1",1972,1481517285,8b5e9d54-6c5d-4867-a8d0-d0422df923e3,0d0bf414-4617-4692-a567-8ec65087a3ba,https://musicbrainz.org/release/0d0bf414-4617-4692-a567-8ec65087a3ba,
album|fat boys|crushin,Fat Boys,Crushin',1987,1,045,false_nearby_candidate,resolved,musicbrainz_ws2,high,109,10,Fat Boys,Crushin’,1987-08-14,1559095530,a749dee7-f857-3b4a-95c4-3e43ca1ae225,2d947e9f-ab68-4cef-8831-f50d1e39278d,https://musicbrainz.org/release/2d947e9f-ab68-4cef-8831-f50d1e39278d,
album|fat boys|fat boys,Fat Boys,Fat Boys,1984,1,045,core_graph_album,resolved,musicbrainz_ws2,high,109,7,Fat Boys,Fat Boys,1984,400323441,17d35176-f517-3ba9-a8a5-98413597595c,cdc38a08-0b46-4c98-bc21-fda869baa01b,https://musicbrainz.org/release/cdc38a08-0b46-4c98-bc21-fda869baa01b,
album|fatboy slim|you ve come a long way baby,Fatboy Slim,"You've Come a Long Way, Baby",1998,1,083,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Fatboy Slim,"You’ve Come a Long Way, Baby",1998-10-20,714916269,435fe38e-404c-3887-8300-cc94420a121c,6f829bf7-163b-49e5-84ba-fb44c2ad88e8,https://musicbrainz.org/release/6f829bf7-163b-49e5-84ba-fb44c2ad88e8,
album|father john misty|i love you honeybear,Father John Misty,"I Love You, Honeybear",2015,1,030,boundary_candidate,resolved,musicbrainz_ws2,high,109,11,Father John Misty,"I Love You, Honeybear",2015-02-10,931563362,87c49a7f-04e5-4fe4-b904-86db4388d311,1da87923-5518-4f1d-b033-d3fe3a4b84b2,https://musicbrainz.org/release/1da87923-5518-4f1d-b033-d3fe3a4b84b2,
album|fats domino|this is fats domino,Fats Domino,This Is Fats Domino!,1956,1,001,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Fats Domino,This Is Fats Domino!,1956-12,,a3d5e53b-9b31-3014-a9c7-b6bfacc7cad3,1d47617b-5aa1-463e-a933-331a236b31f3,https://musicbrainz.org/release/1d47617b-5aa1-463e-a933-331a236b31f3,
