v1_membership_id,source_layer,source_file,source_index,archetype_id,candidate_type,artist_display_name,title,year,primary_family,primary_archetype,secondary_archetypes,recognition_band,mission_role,import_class,version_or_composition_risk,risk_status,confidence,why_it_belongs,notes,candidate_identity_key,archetype_membership_key,active_in_v1,active_effective_credit,pm_multi_membership_status,pass_c_zero_credit_before_pm_decision,sidecar_scope
v1m_00299,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,album,Chuck Berry,After School Session,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,album_world,core_graph_album,none,resolved,high,Best original-LP doorway for Berry's 1950s run.,True album,album|chuck berry|after school session,album|chuck berry|after school session@@001,true,1,not_applicable,false,core_album_sidecar
v1m_03258,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,069,album,The Replacements,Let It Be,1984,"Alternative, Indie, Grunge, Emo",1980s Alternative Source-Code / Pre-Grunge,,obvious,deep_cut,core_graph_album,none,resolved,high,Slacker/college-rock album anchor.,,album|replacements|let it be,album|replacements|let it be@@069,true,1,not_applicable,false,core_album_sidecar
v1m_03259,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,070,album,Nirvana,Nevermind,1991,"Alternative, Indie, Grunge, Emo",Grunge / Seattle / 90s Alt Center,,obvious,album_world,core_graph_album,none,resolved,high,Primary grunge and 90s alternative mainstream-break album.,,album|nirvana|nevermind,album|nirvana|nevermind@@070,true,1,not_applicable,false,core_album_sidecar
v1m_03260,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,070,album,Nirvana,In Utero,1993,"Alternative, Indie, Grunge, Emo",Grunge / Seattle / 90s Alt Center,,obvious,boundary_case,boundary_candidate,none,resolved,high,Nirvana's abrasive anti-mainstream follow-up and grunge canon deepening object.,,album|nirvana|in utero,album|nirvana|in utero@@070,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_03261,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,070,album,Pearl Jam,Ten,1991,"Alternative, Indie, Grunge, Emo",Grunge / Seattle / 90s Alt Center,,obvious,album_world,core_graph_album,none,resolved,high,Pearl Jam's mass grunge/alt album anchor.,,album|pearl jam|ten,album|pearl jam|ten@@070,true,1,not_applicable,false,core_album_sidecar
v1m_03262,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,070,album,Soundgarden,Superunknown,1994,"Alternative, Indie, Grunge, Emo",Grunge / Seattle / 90s Alt Center,,obvious,album_world,core_graph_album,none,resolved,high,Heavy grunge album with broad song gateways.,,album|soundgarden|superunknown,album|soundgarden|superunknown@@070,true,1,not_applicable,false,core_album_sidecar
v1m_03263,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,070,album,Alice in Chains,Dirt,1992,"Alternative, Indie, Grunge, Emo",Grunge / Seattle / 90s Alt Center,,obvious,album_world,core_graph_album,none,resolved,high,Dark heavy grunge/alt-metal album anchor.,,album|alice in chains|dirt,album|alice in chains|dirt@@070,true,1,not_applicable,false,core_album_sidecar
v1m_03264,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,070,album,Mudhoney,Superfuzz Bigmuff,1988,"Alternative, Indie, Grunge, Emo",Grunge / Seattle / 90s Alt Center,,medium,deep_cut,core_graph_album,none,resolved,high,Sub Pop scene source object; EP type is intentional.,,album|mudhoney|superfuzz bigmuff,album|mudhoney|superfuzz bigmuff@@070,true,1,not_applicable,false,core_album_sidecar
v1m_03265,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,070,album,Smashing Pumpkins,Siamese Dream,1993,"Alternative, Indie, Grunge, Emo",Grunge / Seattle / 90s Alt Center,,obvious,album_world,core_graph_album,none,resolved,high,90s alternative center album adjacent to grunge but not Seattle-scene grunge.,,album|smashing pumpkins|siamese dream,album|smashing pumpkins|siamese dream@@070,true,1,not_applicable,false,core_album_sidecar
v1m_03266,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,071,album,Stone Temple Pilots,Core,1992,"Alternative, Indie, Grunge, Emo",Post-Grunge / Modern Rock Radio,,obvious,album_world,core_graph_album,none,resolved,high,Post-grunge/90s alt radio album gateway.,,album|stone temple pilots|core,album|stone temple pilots|core@@071,true,1,not_applicable,false,core_album_sidecar
v1m_03267,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,071,album,Stone Temple Pilots,Purple,1994,"Alternative, Indie, Grunge, Emo",Post-Grunge / Modern Rock Radio,,obvious,deep_cut,core_graph_album,none,resolved,high,STP's stronger album-world alternative object after the debut.,,album|stone temple pilots|purple,album|stone temple pilots|purple@@071,true,1,not_applicable,false,core_album_sidecar
v1m_03268,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,071,album,Bush,Sixteen Stone,1994,"Alternative, Indie, Grunge, Emo",Post-Grunge / Modern Rock Radio,,obvious,false_nearby,false_nearby_candidate,none,resolved,high,British post-grunge radio gateway album.,,album|bush|sixteen stone,album|bush|sixteen stone@@071,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_03269,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,071,album,Live,Throwing Copper,1994,"Alternative, Indie, Grunge, Emo",Post-Grunge / Modern Rock Radio,,obvious,false_nearby,false_nearby_candidate,none,resolved,high,Modern-rock radio album with multiple survey songs.,,album|live|throwing copper,album|live|throwing copper@@071,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_03270,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,071,album,Creed,Human Clay,1999,"Alternative, Indie, Grunge, Emo",Post-Grunge / Modern Rock Radio,,obvious,false_nearby,false_nearby_candidate,none,resolved,high,Mass post-grunge/modern-rock object retained as edge/false-nearby.,,album|creed|human clay,album|creed|human clay@@071,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_03271,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,071,album,Nickelback,Silver Side Up,2001,"Alternative, Indie, Grunge, Emo",Post-Grunge / Modern Rock Radio,,obvious,false_nearby,false_nearby_candidate,none,resolved,high,Modern-rock ubiquity object; edge survey value.,,album|nickelback|silver side up,album|nickelback|silver side up@@071,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_03272,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,071,album,Foo Fighters,The Colour and the Shape,1997,"Alternative, Indie, Grunge, Emo",Post-Grunge / Modern Rock Radio,,obvious,album_world,core_graph_album,none,resolved,high,Foo Fighters album anchor for post-grunge modern rock.,,album|foo fighters|colour and the shape,album|foo fighters|colour and the shape@@071,true,1,not_applicable,false,core_album_sidecar
v1m_03273,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,072,album,Pavement,Slanted and Enchanted,1992,"Alternative, Indie, Grunge, Emo",90s Indie / Lo-Fi / Slacker / Matador Axis,,obvious,album_world,core_graph_album,none,resolved,high,Primary 90s indie/slacker album-world anchor.,,album|pavement|slanted and enchanted,album|pavement|slanted and enchanted@@072,true,1,not_applicable,false,core_album_sidecar
v1m_03274,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,072,album,Pavement,"Crooked Rain, Crooked Rain",1994,"Alternative, Indie, Grunge, Emo",90s Indie / Lo-Fi / Slacker / Matador Axis,,obvious,album_world,core_graph_album,none,resolved,high,More accessible Pavement album and indie gateway.,,album|pavement|crooked rain crooked rain,album|pavement|crooked rain crooked rain@@072,true,1,not_applicable,false,core_album_sidecar
v1m_03275,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,072,album,Guided by Voices,Bee Thousand,1994,"Alternative, Indie, Grunge, Emo",90s Indie / Lo-Fi / Slacker / Matador Axis,,medium,deep_cut,core_graph_album,none,resolved,high,Lo-fi indie canon album.,,album|guided by voices|bee thousand,album|guided by voices|bee thousand@@072,true,1,not_applicable,false,core_album_sidecar
v1m_03276,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,072,album,Yo La Tengo,I Can Hear the Heart Beating as One,1997,"Alternative, Indie, Grunge, Emo",90s Indie / Lo-Fi / Slacker / Matador Axis,,medium,deep_cut,core_graph_album,none,resolved,high,Yo La Tengo's broadest indie-canon album object.,,album|yo la tengo|i can hear the heart beating as one,album|yo la tengo|i can hear the heart beating as one@@072,true,1,not_applicable,false,core_album_sidecar
v1m_03277,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,072,album,Sebadoh,Bakesale,1994,"Alternative, Indie, Grunge, Emo",90s Indie / Lo-Fi / Slacker / Matador Axis,,medium,deep_cut,core_graph_album,none,resolved,high,Lo-fi/slacker indie deepening album.,,album|sebadoh|bakesale,album|sebadoh|bakesale@@072,true,1,not_applicable,false,core_album_sidecar
v1m_03278,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,072,album,Built to Spill,Perfect from Now On,1997,"Alternative, Indie, Grunge, Emo",90s Indie / Lo-Fi / Slacker / Matador Axis,,medium,album_world,core_graph_album,none,resolved,high,Guitar-indie album-world anchor.,,album|built to spill|perfect from now on,album|built to spill|perfect from now on@@072,true,1,not_applicable,false,core_album_sidecar
v1m_03279,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,072,album,Neutral Milk Hotel,In the Aeroplane Over the Sea,1998,"Alternative, Indie, Grunge, Emo",90s Indie / Lo-Fi / Slacker / Matador Axis,,obvious,album_world,core_graph_album,none,resolved,high,Indie canon album whose recognition exceeds the broader catalog.,,album|neutral milk hotel|in the aeroplane over the sea,album|neutral milk hotel|in the aeroplane over the sea@@072,true,1,not_applicable,false,core_album_sidecar
v1m_03280,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,073,album,My Bloody Valentine,Loveless,1991,"Alternative, Indie, Grunge, Emo",Shoegaze / Dream Pop / Noise Haze,,obvious,boundary_case,boundary_candidate,none,resolved,high,Primary shoegaze/noise-haze album anchor.,,album|my bloody valentine|loveless,album|my bloody valentine|loveless@@073,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_03281,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,073,album,Slowdive,Souvlaki,1993,"Alternative, Indie, Grunge, Emo",Shoegaze / Dream Pop / Noise Haze,,obvious,deep_cut,core_graph_album,none,resolved,high,Shoegaze/dream-pop album anchor with strong modern afterlife.,,album|slowdive|souvlaki,album|slowdive|souvlaki@@073,true,1,not_applicable,false,core_album_sidecar
v1m_03282,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,073,album,Ride,Nowhere,1990,"Alternative, Indie, Grunge, Emo",Shoegaze / Dream Pop / Noise Haze,,medium,album_world,core_graph_album,none,resolved,high,Melodic shoegaze album gateway.,,album|ride|nowhere,album|ride|nowhere@@073,true,1,not_applicable,false,core_album_sidecar
v1m_03283,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,073,album,Cocteau Twins,Heaven or Las Vegas,1990,"Alternative, Indie, Grunge, Emo",Shoegaze / Dream Pop / Noise Haze,,obvious,album_world,core_graph_album,none,resolved,high,Dream-pop album anchor.,,album|cocteau twins|heaven or las vegas,album|cocteau twins|heaven or las vegas@@073,true,1,not_applicable,false,core_album_sidecar
v1m_03284,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,073,album,Mazzy Star,So Tonight That I Might See,1993,"Alternative, Indie, Grunge, Emo",Shoegaze / Dream Pop / Noise Haze,,obvious,album_world,core_graph_album,none,resolved,high,Dream-pop/noir album object anchored by a mass song.,,album|mazzy star|so tonight that i might see,album|mazzy star|so tonight that i might see@@073,true,1,not_applicable,false,core_album_sidecar
v1m_03285,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,073,album,Lush,Spooky,1992,"Alternative, Indie, Grunge, Emo",Shoegaze / Dream Pop / Noise Haze,,medium,album_world,core_graph_album,none,resolved,high,Shoegaze/dream-pop bridge album.,,album|lush|spooky,album|lush|spooky@@073,true,1,not_applicable,false,core_album_sidecar
v1m_03286,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,073,album,Beach House,Teen Dream,2010,"Alternative, Indie, Grunge, Emo",Shoegaze / Dream Pop / Noise Haze,,obvious,album_world,core_graph_album,none,resolved,high,Modern dream-pop continuation and blog-era bridge.,,album|beach house|teen dream,album|beach house|teen dream@@073,true,1,not_applicable,false,core_album_sidecar
v1m_03287,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,Hole,Live Through This,1994,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,obvious,album_world,core_graph_album,none,resolved,high,Female 90s alt album anchor.,,album|hole|live through this,album|hole|live through this@@074,true,1,not_applicable,false,core_album_sidecar
v1m_03288,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,Liz Phair,Exile in Guyville,1993,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,obvious,deep_cut,core_graph_album,none,resolved,high,Canonical 90s indie/female guitar voice album.,,album|liz phair|exile in guyville,album|liz phair|exile in guyville@@074,true,1,not_applicable,false,core_album_sidecar
v1m_03289,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,PJ Harvey,Rid of Me,1993,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,obvious,album_world,core_graph_album,none,resolved,high,Raw PJ Harvey guitar-voice album anchor.,,album|pj harvey|rid of me,album|pj harvey|rid of me@@074,true,1,not_applicable,false,core_album_sidecar
v1m_03290,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,PJ Harvey,To Bring You My Love,1995,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,obvious,deep_cut,core_graph_album,none,resolved,high,Broader art-alt PJ Harvey album gateway.,,album|pj harvey|to bring you my love,album|pj harvey|to bring you my love@@074,true,1,not_applicable,false,core_album_sidecar
v1m_03291,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,Veruca Salt,American Thighs,1994,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,obvious,album_world,core_graph_album,none,resolved,high,Veruca Salt's main 90s alt album object.,,album|veruca salt|american thighs,album|veruca salt|american thighs@@074,true,1,not_applicable,false,core_album_sidecar
v1m_03292,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,Sleater-Kinney,Dig Me Out,1997,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,medium,deep_cut,core_graph_album,none,resolved,high,Riot-grrrl-adjacent indie guitar album anchor.,,album|sleater kinney|dig me out,album|sleater kinney|dig me out@@074,true,1,not_applicable,false,core_album_sidecar
v1m_03293,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,The Breeders,Last Splash,1993,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,obvious,album_world,core_graph_album,none,resolved,high,Female-led alt-rock album gateway tied to Pixies-adjacent lineage.,,album|breeders|last splash,album|breeders|last splash@@074,true,1,not_applicable,false,core_album_sidecar
v1m_03294,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,074,album,Alanis Morissette,Jagged Little Pill,1995,"Alternative, Indie, Grunge, Emo",Female 90s Alt / Riot Grrrl / Guitar Voices,,obvious,false_nearby,false_nearby_candidate,none,resolved,high,Boundary mega-album retained for female 90s alt adjacency without making it family center.,,album|alanis morissette|jagged little pill,album|alanis morissette|jagged little pill@@074,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_03295,current_graph,data/canonical_graph/family_10/normalized_family_10.json,,075,album,Weezer,Weezer (Blue Album),1994,"Alternative, Indie, Grunge, Emo",Power-Pop Revival / Crunchy Alt-Pop,,obvious,album_world,core_graph_album,none,resolved,high,Crunchy alt-pop/power-pop revival album anchor.,,album|weezer|weezer blue album,album|weezer|weezer blue album@@075,true,1,not_applicable,false,core_album_sidecar
